0.0		0.0		0.0		0.0		0.0		
0.0		0.0		0.0		0.0		0.0		
0.3034683900119834		0.0		0.0		0.0		0.0		
0.28625349518854404		0.319279498216802		0.0		0.0		0.0		
0.2688265311397047		0.29984192826402		0.0		0.0		0.0		
0.37553984325082884		0.25608059577924774		0.0		0.0		0.0		
0.3034845287051126		0.20694608126755115		0.0		0.3886027058844069		0.0		
0.2888930408434975		0.19699614660133166		0.0		0.36991874960466925		0.0		
0.24197668158097022		0.1650038841352779		0.0		0.3098437789382785		0.0		
0.23197886225547126		0.15818637175841666		0.0		0.5326574000982355		0.0		
0.23090456142355603		0.15745380608788342		0.0		0.5301906482464174		0.0		
0.2102611957237134		0.1433770962997991		0.0		0.48279046102226475		0.5509354747155076		
0.48477988731669536		0.14273011330181248		0.0		0.4806118897725136		0.548449402014026		
0.4695081137120659		0.13823375931944437		0.0		0.4654714184692889		0.5311718801524788		
0.4932104538993		0.13205748467050213		0.0		0.444674188213433		0.5074391578871785		
0.4277557655275718		0.11453194068025488		0.0		0.38566081940433605		0.5728076353185052		
0.4168420197895212		0.4352028102447332		0.0		0.37582108265896225		0.5581930412148585		
0.40585138149505723		0.423728063350096		0.0		0.3659120202639951		0.5434754803087457		
0.40308801064079147		0.4208429733053541		0.3145473411962078		0.36342058951341294		0.5397750511103507		
0.3583346945569877		0.37411839180256623		0.2796243561104058		0.32307139508314286		0.6202044081127803		
0.3574703836254449		0.37321601025638096		0.2789498961951843		0.3222921399825885		0.6211204831867435		
0.4955647628901062		0.35974730807918825		0.2688830904554444		0.3106611897334456		0.5987053493921095		
0.48448475371923566		0.35170395275774197		0.2628713088857387		0.6717806427828868		0.5853192871482432		
0.4385272860841193		0.31834186467978914		0.23793574677036602		0.6080565794112588		0.6448927219424253		
0.4000081448872974		0.2903795106288985		0.21703606523068433		0.5546464086391122		0.5882469564414433		
0.42275829602652937		0.2793690649065933		0.20880661470633552		0.533615640441431		0.5659421417140466		
0.3895145773504431		0.2574007991437535		0.1923870472555107		0.49165462300256485		0.5214391206665238		
0.3726246700946605		0.24623953361506726		0.1840448706739242		0.47033577778533175		0.49882877717822144		
0.3690595861243079		0.25345113169715827		0.18228402263855784		0.465835843463646		0.4940562362806558		
0.3465026639734167		0.23796019835821924		0.1711428230529053		0.6177403860752649		0.4638595187885613		
0.3454897761575226		0.23726459913014725		0.1706425426848983		0.6159346230162849		0.4625035763854648		
0.33937731060296067		0.23306687233883777		0.16762350497007827		0.6050373999235455		0.5347476659512205		
0.4744448571873001		0.23028436452211523		0.1656223037347196		0.5978140597817119		0.5283634915486044		
0.45827745749991683		0.28493065079171526		0.1599784824537834		0.5774426747897303		0.5103587358458456		
0.43016283451026616		0.26745058998116067		0.15016404657648438		0.5420174474865705		0.47904900587121924		
0.4070107367742003		0.2530559428799952		0.14208196136626397		0.5128451436236654		0.5651340723464031		
0.3998263976581264		0.2485891326837907		0.13957400543168025		0.6610679761194193		0.5551586234087088		
0.4740879856507601		0.24683451174161591		0.13858884783339875		0.6564019486765555		0.5512401377679833		
0.4664103822373548		0.24283715777515263		0.13634447496719954		0.6457718673535553		0.5423130961819703		
0.47208073750967217		0.24025657353575416		0.13489556819175788		0.6389093726743739		0.5365500381654439		
